FID,JOIN_FID,FREQUENCY,SUM_resist,FIRST_shape_area
-1,0,3,181.256666249600016,190.508718238999990
-1,1,3,181.256642556600013,183.566894133999995
-1,2,35,2114.659910503499759,2112.167036389999794
-1,3,8,483.350856128800046,411.399840706000020
-1,4,5,302.094292778399961,346.678246523999974
-1,5,1,60.418885942000003,67.906734722300001
-1,6,6,362.513153446100034,399.196090672000025
-1,7,35,2114.660109758099679,2164.417408620000060
-1,8,1,60.418885871199997,62.520381194099997
-1,9,54,3262.618548761499824,3284.466606030000094
-1,10,2,120.837697187600000,94.335313048000003
-1,11,396,23925.862165082115098,22113.037554999998974
-1,12,303,18306.909025323304377,16626.646095500000229
-1,13,110,6646.073212525897361,6413.921721800000341
-1,14,399,24107.120894251289428,23584.502278399999341
-1,15,82,4954.345876819001205,4998.376326599999629
-1,16,102,6162.722807704501065,5951.469953200000418
-1,17,1,60.418855122799997,87.853508771500003
-1,18,198,11962.936518597096438,11959.970137599999362
-1,19,313,18911.106427261500357,17662.717666900000040
-1,20,88,5316.859365107299709,5388.438274670000283
-1,21,183,11056.650326521608804,11090.921014999999898
-1,22,100,6041.885769447101666,6026.203449839999848
-1,23,8,483.350869393399989,535.054651913000043
-1,24,84,5075.184107095100444,5152.929833719999806
-1,25,203,12265.027731134197893,12314.101559299999280
-1,26,53,3202.199538562199450,3230.792373899999802
-1,27,187,11298.326283022493953,11156.227306700000554
-1,28,1,60.418885795400001,65.352888929200006
-1,29,29,1752.146982492000234,1753.517066370000066
-1,30,217,13110.892295178311542,13174.264426300000196
-1,31,2,120.837762206000008,134.221817006000009
-1,32,118,7129.425596219196450,7161.947065999999722
-1,33,1,60.418864661999997,85.952525150400007
-1,34,3,181.256634057200017,154.261726822000014
-1,35,92,5558.535467741898174,5627.274644109999826
-1,36,76,4591.833722703700005,4466.302933799999664
-1,37,4,241.675525220200001,307.549394622000023
-1,38,102,6162.724238351496751,6054.631661919999715
-1,39,232,14017.177181373303029,13923.268038700000034
-1,40,101,6102.305951862500478,6036.888442229999782
-1,41,213,12869.219095384596585,12885.953149000000849
-1,42,7,422.932107013500001,425.723515093999993
-1,43,64,3866.807822179599498,3873.115976579999824
-1,45,7,422.932140848600056,388.624281811000003
-1,46,17,1027.120942083300179,945.857910081999989
-1,47,75,4531.415830576200278,4588.174207080000087
-1,48,119,7189.846183139399727,7204.132052390000354
-1,49,427,25798.858676061303413,25678.735439200001565
-1,50,3,181.256640795199985,182.384825140999993
-1,51,4,241.675526198999989,220.731005578999998
-1,52,10,604.188835568999934,578.790188996999973
-1,53,27,1631.309845104099850,1585.744777679999970
-1,54,210,12687.964812222699038,12551.755525500000658
-1,55,1,60.418885263999996,63.793470151100003
-1,56,1,60.418885167100001,65.897267010999997
-1,57,1,60.418885115300000,63.179824094899999
-1,58,165,9969.115130101094110,10054.142978100000619
-1,59,32,1933.404276555300157,2008.415523639999947
-1,60,110,6646.077147068599515,6300.718036850000317
-1,61,40,2416.755368682099743,2305.032525529999930
-1,62,218,13171.316289134489125,13075.791009299999132
-1,63,4,241.675547034000004,194.346361868999992
-1,64,72,4350.159755218900500,4356.376980320000257
-1,65,179,10814.980005507497481,10757.032646199999363
-1,66,87,5256.442876608201914,5125.463401150000209
-1,67,2,120.837775253199993,214.564847770000000
-1,68,2,120.837777562399992,171.559595174999998
-1,69,2,120.837777302999996,138.375868606000012
-1,70,7,422.932215916899963,329.419262789000015
-1,71,7,422.932215194299999,354.312012657000025
-1,72,8,483.351098254100009,590.969832308000036
-1,74,82,4954.348599946601098,4943.817666979999558
-1,75,33,1993.823318836900171,2110.607132099999944
-1,76,12,725.026677677999942,757.087964396999951
-1,77,69,4168.903351349500554,4259.657405629999630
-1,78,18,1087.540013620400259,1057.127551829999902
-1,79,177,10694.143069359095534,10484.595251900000221
-1,80,78,4712.673490220101485,4708.886869879999722
-1,82,4,241.675571878000000,177.820336650000002
-1,83,73,4410.580561143799969,4429.555162620000374
-1,84,66,3987.646979256900067,3853.716836070000227
-1,85,110,6646.078502661899620,6672.148435690000042
-1,86,4,241.675591571100028,243.487858299000010
-1,87,47,2839.687877495699922,3297.829464209999969
-1,88,34,2054.242478534499696,2028.528614800000014
-1,89,23,1389.634646583399672,1387.110761019999927
-1,90,188,11358.752284825392053,11228.713425399999323
-1,91,79,4773.092994789800287,4832.535161900000276
-1,92,193,11660.846954825694411,11727.392282000000705
-1,93,34,2054.242491149700072,2110.500129540000216
-1,94,9,543.770109238999908,625.371568120000006
-1,95,194,11721.266095479704745,11567.743165600000793
-1,96,1,60.418903790300000,102.852627495999997
-1,97,175,10573.308663838799475,10380.619395199999417
-1,98,201,12144.198527262011339,12237.814975100000083
-1,99,1,60.418903581099997,103.063854651000000
-1,100,5,302.094516692400020,307.567869375999976
-1,101,5,302.094514648199947,343.194549371999983
-1,102,3,181.256711760999991,165.923416037999999
-1,103,182,10996.239744972996050,11090.433802800000194
-1,104,2,120.837809135599997,171.025711174999998
-1,105,1,60.418910021199999,92.868240764299998
-1,106,1,60.418912829699998,108.236096974999995
-1,107,149,9002.416254215700974,8994.513371090000874
-1,108,30,1812.567108719899124,1840.239552589999903
-1,109,13,785.445755138799996,780.168824595000046
-1,110,1,60.418905428300000,91.604592322599999
-1,111,14,845.864652947700051,778.270255170000041
-1,112,10,604.189057585200089,552.175241980000010
-1,113,1,60.418906946500002,97.872355796299999
-1,114,2,120.837811742800000,131.910025735999994
-1,115,3,181.256722053299995,235.729093527999993
-1,116,3,181.256762117700021,205.565982310000010
-1,117,97,5860.634122596100497,5718.117890079999597
-1,118,128,7733.620383887900971,7717.047365929999614
-1,119,96,5800.215436463902734,5746.014824529999714
-1,120,180,10875.403684300092209,10982.568908799999917
-1,121,89,5377.283006305698109,5196.338354929999696
-1,122,165,9969.120299003501714,9963.319308849999288
-1,123,1,60.418916744699999,96.053826680699999
-1,124,208,12567.133668660504554,12438.582432600000175
-1,125,24,1450.054001722000294,1404.184845920000043
-1,126,20,1208.378424718799806,1220.814678259999937
-1,127,8,483.351377517700030,434.472852507000027
-1,128,29,1752.148737905800317,1607.748918120000098
-1,129,105,6343.986801101697893,6281.933114579999710
-1,130,5,302.094619096000031,365.708559316999981
-1,131,93,5618.959844943702592,5600.004498160000367
-1,132,228,13775.512087356004486,13779.718193200000314
-1,133,55,3323.040390638600002,3338.313331960000141
-1,134,88,5316.864687248498740,5296.739693380000062
-1,135,38,2295.918828971700350,2313.715512700000090
-1,136,31,1872.986443936100159,1920.431385760000012
-1,137,3,181.256758489399999,200.208856759000014
-1,138,179,10814.986755032396104,10737.194177699999273
-1,139,55,3323.040802257099585,3316.981271319999905
-1,140,24,1450.054186039900060,1386.123442009999962
-1,141,197,11902.527579316205447,11953.804006300000765
-1,143,201,12144.203453250800521,12256.705883200000244
-1,144,67,4048.067853025401291,4150.774339169999621
-1,145,106,6404.405903838200175,6276.152081379999800
-1,146,19,1147.959614813999906,1174.311120229999915
-1,149,103,6223.149549145999117,6253.201938320000409
-1,150,98,5921.055019130099026,5905.131072999999560
-1,152,5,302.094656853399954,418.597605742999974
-1,153,2,120.837863119600001,125.923675458000005
-1,154,99,5981.474024189800730,5917.669300790000307
-1,155,2,120.837864742199997,80.596276795400001
-1,156,156,9425.352611823795087,9462.895561769999404
-1,157,4,241.675731123099979,240.695323844999990
-1,158,2,120.837865230200009,123.479733675000006
-1,160,1,60.418934602699998,64.639344418099995
-1,161,1,60.418935532100001,142.253703035000001
-1,162,35,2114.662792250399434,2148.535579010000220
-1,163,1,60.418940118099997,66.243670490200003
-1,164,29,1752.149323425199782,1775.087537319999910
-1,165,112,6766.920338994404119,6677.220666739999615
-1,166,7,422.932549320199996,554.280960757999992
-1,167,49,2960.527733192299820,2602.791518269999870
-1,168,1,60.418937368100003,78.069395303700006
-1,169,100,6041.893596583499857,5985.771325059999981
-1,170,204,12325.462444186503490,12482.821748500000467
-1,171,103,6223.150497280499621,6174.794320039999548
-1,172,6,362.513748405800015,439.766005887000006
-1,173,221,13352.584782180496404,13418.278410000000804
-1,174,1,60.418941153100000,63.434880731600003
-1,175,134,8096.137536072000330,8068.930294879999565
-1,176,222,13413.004228665993651,13727.457969999999477
-1,177,106,6404.407834788496075,6329.006982720000451
-1,178,79,4773.096455796301598,4702.916228330000195
-1,179,23,1389.635725369500051,1453.727364399999942
-1,180,304,18367.356966090897913,18454.914724499998556
-1,182,133,8035.719661944099244,8942.741109209999195
-1,183,11,664.608535552100079,986.662802344000056
-1,184,13,785.446553189399879,780.393438050999976
-1,185,2,120.837932358600000,147.533320346000011
-1,186,149,9002.423554274499111,9063.632241089999297
-1,187,164,9908.707515904194224,10123.928928200000882
-1,188,62,3745.974966964899977,3791.477941489999921
-1,189,20,1208.379205983599832,1160.714713009999969
-1,190,177,10694.154263805705341,10710.518420099999275
-1,191,240,14500.548354181899413,14613.158595799999603
-1,192,7,422.932696035399999,484.304009857999972
-1,195,160,9667.033931796497200,9415.168504999999641
-1,196,4,241.675877324999988,326.255706122999982
-1,197,7,422.932804169499946,378.627684731999977
-1,198,443,26765.597097968515300,26826.989069800001744
-1,199,11,664.608639542600031,717.184024006999948
-1,200,9,543.770781398800068,416.301880391999987
-1,201,412,24892.613609812415234,24677.158422399999836
-1,202,16,966.703551855900173,1059.582367179999892
-1,203,8,483.351780199699988,503.574132170999974
-1,205,20,1208.379445157999726,1271.359210730000086
-1,208,189,11419.184417694104923,11299.572783600000548
-1,209,8,483.351803332500026,437.826366049999990
-1,210,3,181.256942992599988,46.638220433699999
-1,211,434,26221.829495452602714,24964.442310499998712
-1,212,6,362.513876588199992,264.840322585000024
-1,213,1,60.418973665999999,29.806038614700000
-1,215,11,664.608542447400055,1028.391114120000111
-1,216,1,60.418936173500001,76.971226629900002
-1,217,10,604.189620755699934,599.775017455000011
-1,218,2,120.837946397100012,108.594172796999999
-1,221,1,60.418979697200001,51.033727266500001
-1,222,15,906.284436389900179,562.995167424999977
-1,223,6,362.513848026900007,338.967706647000000
-1,224,8,483.351797410300037,480.723262652000017
-1,225,7,422.932821490300000,361.054222814000013
-1,226,4,241.675903712500002,142.891297954999999
-1,227,15,906.284648397800197,810.224767846999953
-1,228,8,483.351813344999982,458.195681142000012
-1,229,27,1631.312366255699544,1475.821161650000022
-1,230,47,2839.691878755199468,2036.145176810000066
-1,231,181,10935.829761079099626,10528.220308600000862
-1,232,65,3927.232625314601592,3127.750549140000203
-1,233,2,120.837943205700000,87.853347909299998
-1,234,56,3383.462838491399907,2373.688302179999937
-1,235,1,60.418870800599997,147.671327501000007
-1,239,2,120.837731893300003,263.814063293999993
-1,241,1,60.418867225299998,62.015221434200001
-1,242,1,60.418868046299998,91.992435670600003
-1,243,2,120.837742756400004,84.744704622300006
-1,244,1,60.418871554799999,83.288836965100003
-1,245,1,60.418872215199997,68.770912793600004
-1,246,1,60.418872092900003,70.751929906100003
-1,247,1,60.418872641299998,68.547811902500001
-1,251,1,60.418874496000001,98.561116959600000
-1,252,1,60.418873609300000,251.345397004999995
-1,254,1,60.418874283500003,156.269356445999989
-1,255,1,60.418910169800000,72.370548859400003
-1,258,8,483.351599134099956,450.898578697999994
-1,261,1,60.418891467500004,120.291963306000000
-1,262,5,302.094465666799977,222.821829739000009
-1,263,1,60.418893474999997,142.698059174000008
-1,264,10,604.188969403400051,584.297097645000008
-1,266,5,302.094281327800047,301.590308791999973
-1,267,5,302.094239494000021,269.227025582000010
-1,268,10,604.188480248599944,639.226517194000053
-1,269,1,60.418849313000003,279.965138419000027
-1,275,2,120.837712394800008,106.674903305000001
-1,276,43,2598.010868491199744,2673.968116500000178
-1,277,8,483.350857181500032,551.475842618999991
-1,278,3,181.256577341899998,286.706698788999972
-1,281,18,1087.539533832299867,1024.079776199999969
-1,283,2,120.837738830399999,126.841237445999994
-1,284,3,181.256685917499993,349.693163728999991
-1,285,5,302.094350049000013,325.112297020000028
-1,286,2,120.837739988500005,171.808376732999989
-1,288,5,302.094362336100005,263.208085631000017
-1,289,3,181.256622784900003,119.888906487000000
-1,291,1,60.418903549100001,78.232288688599994
-1,292,1,60.418903732499999,87.177853053999996
-1,293,14,845.864216104599791,718.486056746000031
-1,294,3,181.256712680400000,277.212872683999990
-1,295,2,120.837811263600003,102.983632102000001
-1,297,2,120.837898671399998,128.339920210999992
-1,298,14,845.864212134299919,814.429332930999976
-1,300,22,1329.215302894999923,1452.043287109999937
-1,302,22,1329.215196575300297,1267.285389919999943
-1,303,3,181.256625211999989,234.488170728000000
-1,305,2,120.837778514999997,98.607267456299994
-1,306,18,1087.540297314900272,1231.936743530000058
-1,307,25,1510.472668294500181,1417.545786180000050
-1,308,7,422.932348842900012,573.101571695999951
-1,309,7,422.932385308099981,391.550410121000027
-1,311,31,1872.986443152699621,1860.866564319999952
-1,312,81,4893.933583755099789,5117.910880579999684
-1,313,1,60.418940260399999,55.185442337700003
-1,314,5,302.094727060999958,304.606951540000011
