FID,JOIN_FID,FREQUENCY,SUM_resist,FIRST_shape_area
-1,0,11,256.074938493400055,190.508718238999990
-1,1,10,232.795307357600024,183.566894133999995
-1,2,89,2071.877340951099541,2112.167036389999794
-1,3,19,442.310909102999915,411.399840706000020
-1,4,15,349.192832564900016,346.678246523999974
-1,5,2,46.559065170099998,67.906734722300001
-1,6,17,395.751880111199966,399.196090672000025
-1,7,92,2141.716104987099698,2164.417408620000060
-1,8,3,69.838597648800004,62.520381194099997
-1,9,140,3259.133288599999105,3284.466606030000094
-1,10,4,93.118072850199994,94.335313048000003
-1,11,995,23163.118989384813176,22113.037554999998974
-1,12,752,17506.195799940604047,16626.646095500000229
-1,13,279,6494.985483901996304,6413.921721800000341
-1,14,1021,23768.388519185584300,23584.502278399999341
-1,15,215,5005.096738088199345,4998.376326599999629
-1,16,256,5959.556946007797706,5951.469953200000418
-1,17,5,116.397604930100016,87.853508771500003
-1,18,517,12035.515509266293520,11959.970137599999362
-1,19,786,18297.708006649107119,17662.717666900000040
-1,20,234,5447.408000499101036,5388.438274670000283
-1,21,475,11057.772239166606596,11090.921014999999898
-1,22,260,6052.675680149500295,6026.203449839999848
-1,23,23,535.429011737400060,535.054651913000043
-1,24,223,5191.333428926500346,5152.929833719999806
-1,25,529,12314.866686062799999,12314.101559299999280
-1,26,139,3235.853621742400719,3230.792373899999802
-1,27,483,11244.008949977102020,11156.227306700000554
-1,28,3,69.838597949600000,65.352888929200006
-1,29,76,1769.243771136699706,1753.517066370000066
-1,30,564,13129.650501809595880,13174.264426300000196
-1,31,5,116.397654307499977,134.221817006000009
-1,32,304,7076.975026854100179,7161.947065999999722
-1,33,3,69.838573715000010,85.952525150400007
-1,34,8,186.236236847200018,154.261726822000014
-1,35,243,5656.924376088196368,5627.274644109999826
-1,36,195,4539.507289880501048,4466.302933799999664
-1,37,11,256.074840694099976,307.549394622000023
-1,38,258,6006.117373794296327,6054.631661919999715
-1,39,596,13874.597223991897408,13923.268038700000034
-1,40,258,6006.117942906895223,6036.888442229999782
-1,41,553,12873.577981095904761,12885.953149000000849
-1,42,20,465.590549667700031,425.723515093999993
-1,43,165,3841.122031748499467,3873.115976579999824
-1,45,18,419.031530782000004,388.624281811000003
-1,46,40,931.181199673999913,945.857910081999989
-1,47,199,4632.626386994600580,4588.174207080000087
-1,48,304,7076.976701587997923,7204.132052390000354
-1,49,1096,25514.362295965718658,25678.735439200001565
-1,50,8,186.236245246600021,182.384825140999993
-1,51,9,209.515777750299975,220.731005578999998
-1,52,24,558.708763121599986,578.790188996999973
-1,53,67,1559.728617033800674,1585.744777679999970
-1,54,538,12524.387388413202643,12551.755525500000658
-1,55,3,69.838597656499999,63.793470151100003
-1,56,4,93.118130010800002,65.897267010999997
-1,57,3,69.838598021400003,63.179824094899999
-1,58,437,10173.154742255401288,10054.142978100000619
-1,59,88,2048.598800726700574,2008.415523639999947
-1,60,272,6332.032620070799567,6300.718036850000317
-1,61,97,2258.114611161499397,2305.032525529999930
-1,62,555,12920.139826721295321,13075.791009299999132
-1,63,9,209.515798013400001,194.346361868999992
-1,64,183,4260.154457694700795,4356.376980320000257
-1,65,468,10894.820724990599047,10757.032646199999363
-1,66,220,5121.497011549894523,5125.463401150000209
-1,67,8,186.236266405599991,214.564847770000000
-1,68,6,139.677202357199974,171.559595174999998
-1,69,6,139.677202013900001,138.375868606000012
-1,70,14,325.913469824999993,329.419262789000015
-1,71,18,419.031602294200013,354.312012657000025
-1,72,25,581.988334141099926,590.969832308000036
-1,73,1,23.279534166000001,52.359204558599998
-1,74,215,5005.099489931998505,4943.817666979999558
-1,75,89,2071.878497956799947,2110.607132099999944
-1,76,35,814.783698970599971,757.087964396999951
-1,77,180,4190.316115746097239,4259.657405629999630
-1,78,45,1047.579032989900043,1057.127551829999902
-1,79,449,10452.510453510505613,10484.595251900000221
-1,80,200,4655.906932339301420,4708.886869879999722
-1,82,7,162.956748182200016,177.820336650000002
-1,83,191,4446.392653528601841,4429.555162620000374
-1,84,169,3934.241534858899740,3853.716836070000227
-1,85,288,6704.506485958799203,6672.148435690000042
-1,86,10,232.795373954399992,243.487858299000010
-1,87,138,3212.575810455799001,3297.829464209999969
-1,88,89,2071.878768595900510,2028.528614800000014
-1,89,62,1443.331306258600080,1387.110761019999927
-1,90,482,11220.736472623502777,11228.713425399999323
-1,91,206,4795.584751615902860,4832.535161900000276
-1,92,505,11756.166016150007636,11727.392282000000705
-1,93,91,2118.437854215800598,2110.500129540000216
-1,94,25,581.988463780999950,625.371568120000006
-1,95,499,11616.489034828413423,11567.743165600000793
-1,96,4,93.118158045300007,102.852627495999997
-1,97,445,10359.395617992697225,10380.619395199999417
-1,98,525,12221.757147088901547,12237.814975100000083
-1,99,3,69.838618887699994,103.063854651000000
-1,100,14,325.913551328599908,307.567869375999976
-1,101,16,372.472627716599959,343.194549371999983
-1,102,6,139.677238181799993,165.923416037999999
-1,103,479,11150.898726077701212,11090.433802800000194
-1,104,7,162.956779220399994,171.025711174999998
-1,105,3,69.838626289499985,92.868240764299998
-1,106,5,116.397715481000006,108.236096974999995
-1,107,390,9079.020027415797813,8994.513371090000874
-1,108,80,1862.363169650599502,1840.239552589999903
-1,109,36,838.063431140700118,780.168824595000046
-1,110,3,69.838621235700003,91.604592322599999
-1,111,32,744.945273067000016,778.270255170000041
-1,112,24,558.708968680499993,552.175241980000010
-1,113,4,93.118162827700004,97.872355796299999
-1,114,4,93.118162098600010,131.910025735999994
-1,115,9,209.515869371799994,235.729093527999993
-1,116,10,232.795461431799993,205.565982310000010
-1,117,248,5773.326281435703095,5718.117890079999597
-1,118,332,7728.807854481200593,7717.047365929999614
-1,119,250,5819.885575494498880,5746.014824529999714
-1,120,478,11127.620960782598559,10982.568908799999917
-1,121,223,5191.337889212401933,5196.338354929999696
-1,122,431,10033.482745996885569,9963.319308849999288
-1,123,4,93.118178786799987,96.053826680699999
-1,124,532,12384.716715346487035,12438.582432600000175
-1,125,59,1373.493132422000372,1404.184845920000043
-1,126,50,1163.977311074700310,1220.814678259999937
-1,127,20,465.590935004399967,434.472852507000027
-1,128,68,1583.009169050600121,1607.748918120000098
-1,129,270,6285.477579391500512,6281.933114579999710
-1,130,15,349.193211314799896,365.708559316999981
-1,131,241,5610.370834335498330,5600.004498160000367
-1,132,586,13641.812204608007960,13779.718193200000314
-1,133,145,3375.533932635001747,3338.313331960000141
-1,134,234,5447.413444165197689,5296.739693380000062
-1,135,98,2281.395369764699808,2313.715512700000090
-1,136,85,1978.761311635100128,1920.431385760000012
-1,137,8,186.236365697800011,200.208856759000014
-1,138,461,10731.870723672400345,10737.194177699999273
-1,139,140,3259.136619718400198,3316.981271319999905
-1,140,59,1373.493301691499710,1386.123442009999962
-1,141,516,12012.245974565195866,11953.804006300000765
-1,143,523,12175.203015897102887,12256.705883200000244
-1,144,178,4143.759396660199855,4150.774339169999621
-1,145,268,6238.918665759102623,6276.152081379999800
-1,146,49,1140.697880715900283,1174.311120229999915
-1,149,269,6262.198626505294669,6253.201938320000409
-1,150,261,6075.962349258198628,5905.131072999999560
-1,151,2,46.559100275200002,64.019862371299993
-1,152,20,465.591004752999993,418.597605742999974
-1,153,6,139.677302455199992,125.923675458000005
-1,154,257,5982.844232495898723,5917.669300790000307
-1,155,2,46.559101307199995,80.596276795400001
-1,156,406,9451.496707904598225,9462.895561769999404
-1,157,11,256.075058174200024,240.695323844999990
-1,158,5,116.397752805000010,123.479733675000006
-1,159,2,46.559102131000003,53.709891044400003
-1,160,3,69.838654425000001,64.639344418099995
-1,161,6,139.677310921700013,142.253703035000001
-1,162,93,2164.998364425299769,2148.535579010000220
-1,163,2,46.559107127100006,66.243670490200003
-1,164,76,1769.246137748299816,1775.087537319999910
-1,165,290,6751.069599439799276,6677.220666739999615
-1,166,25,581.988794094399850,554.280960757999992
-1,167,110,2560.750620710299245,2602.791518269999870
-1,168,3,69.838658162399994,78.069395303700006
-1,169,256,5959.565315912996994,5985.771325059999981
-1,170,538,12524.398478511900976,12482.821748500000467
-1,171,263,6122.522269402503298,6174.794320039999548
-1,172,18,419.032089395700041,439.766005887000006
-1,173,577,13432.301443239106447,13418.278410000000804
-1,174,2,46.559108093399999,63.434880731600003
-1,175,346,8054.725116004196025,8068.930294879999565
-1,176,591,13758.215704916307004,13727.457969999999477
-1,177,275,6401.877421537897135,6329.006982720000451
-1,178,201,4679.190457798404168,4702.916228330000195
-1,179,67,1559.730212212400147,1453.727364399999942
-1,180,798,18577.082908333301020,18454.914724499998556
-1,182,359,8357.360411269704855,8942.741109209999195
-1,183,39,907.902850639599819,986.662802344000056
-1,184,32,744.946029930000009,780.393438050999976
-1,185,4,93.118253426700008,147.533320346000011
-1,186,388,9032.468277060297623,9063.632241089999297
-1,187,428,9963.650290712603237,10123.928928200000882
-1,188,163,3794.567932880700937,3791.477941489999921
-1,189,53,1233.816757022399997,1160.714713009999969
-1,190,468,10894.832980231401962,10710.518420099999275
-1,191,628,14619.562409849702817,14613.158595799999603
-1,192,20,465.591197340999940,484.304009857999972
-1,195,403,9381.663512293302119,9415.168504999999641
-1,196,14,325.913906706799992,326.255706122999982
-1,197,16,372.473055343299905,378.627684731999977
-1,198,1161,27027.568407073296839,26826.989069800001744
-1,199,27,628.548227406199999,717.184024006999948
-1,200,18,419.032211602400025,416.301880391999987
-1,201,1064,24769.455273327097530,24677.158422399999836
-1,202,46,1070.860028330199839,1059.582367179999892
-1,203,24,558.709584376100111,503.574132170999974
-1,204,1,23.279566715600001,42.280233784700002
-1,205,55,1280.376131453499966,1271.359210730000086
-1,207,2,46.559134356400001,38.416747450400003
-1,208,489,11383.706463099890243,11299.572783600000548
-1,209,19,442.311777063800037,437.826366049999990
-1,210,3,69.838707818399996,46.638220433699999
-1,211,1091,25398.002083601571940,24964.442310499998712
-1,212,12,279.354825070099992,264.840322585000024
-1,213,1,23.279566652200000,29.806038614700000
-1,215,41,954.461983429299949,1028.391114120000111
-1,216,3,69.838656324600009,76.971226629900002
-1,217,25,581.989050590500028,599.775017455000011
-1,218,4,93.118265006000001,108.594172796999999
-1,220,1,23.279567362500000,35.213653267399998
-1,221,4,93.118274901799992,51.033727266500001
-1,222,34,791.505115606300024,562.995167424999977
-1,223,12,279.354802873900042,338.967706647000000
-1,224,23,535.430036693399984,480.723262652000017
-1,225,15,349.193502571400018,361.054222814000013
-1,226,5,116.397837267599996,142.891297954999999
-1,227,34,791.505300132600041,810.224767846999953
-1,228,19,442.311786452599961,458.195681142000012
-1,229,64,1489.892329059200392,1475.821161650000022
-1,230,117,2723.709388613200645,2036.145176810000066
-1,231,469,10918.112195942709150,10528.220308600000862
