FID,Id,ORIG_FID,full_name,SUM_length,lat,lon
0,0,0,1 ST SE,668.663096325999959,51.049259790199997,-114.060300209999994
1,0,0,1 ST SE,668.663096325999959,51.049216981800001,-114.060303250999993
2,0,0,1 ST SE,668.663096325999959,51.049174173499999,-114.060306292000007
3,0,0,1 ST SE,668.663096325999959,51.049131365100003,-114.060309333000006
4,0,0,1 ST SE,668.663096325999959,51.049088556699999,-114.060312374000006
5,0,0,1 ST SE,668.663096325999959,51.049045748300003,-114.060315415000005
6,0,0,1 ST SE,668.663096325999959,51.049002939899999,-114.060318456000005
7,0,0,1 ST SE,668.663096325999959,51.048960131500003,-114.060321497000004
8,0,0,1 ST SE,668.663096325999959,51.048917323100000,-114.060324538000003
9,0,0,1 ST SE,668.663096325999959,51.048874514700003,-114.060327579000003
10,0,0,1 ST SE,668.663096325999959,51.048831706400001,-114.060330620000002
11,0,0,1 ST SE,668.663096325999959,51.048788897999998,-114.060333661000001
12,0,0,1 ST SE,668.663096325999959,51.048746089500000,-114.060336700999997
13,0,0,1 ST SE,668.663096325999959,51.048703281100003,-114.060339741999996
14,0,0,1 ST SE,668.663096325999959,51.048660472700000,-114.060342782000006
15,0,0,1 ST SE,668.663096325999959,51.048617664299996,-114.060345823000006
16,0,0,1 ST SE,668.663096325999959,51.048574855900000,-114.060348864000005
17,0,0,1 ST SE,668.663096325999959,51.048532047499997,-114.060351905000005
18,0,0,1 ST SE,668.663096325999959,51.048489239200002,-114.060354946000004
19,0,0,1 ST SE,668.663096325999959,51.048446430799999,-114.060357987000003
20,0,0,1 ST SE,668.663096325999959,51.048403622400002,-114.060361028000003
21,0,0,1 ST SE,668.663096325999959,51.048360813999999,-114.060364069000002
22,0,0,1 ST SE,668.663096325999959,51.048318005600002,-114.060367110000001
23,0,0,1 ST SE,668.663096325999959,51.048275198399999,-114.060370168000006
24,0,0,1 ST SE,668.663096325999959,51.048232391200003,-114.060373225000006
25,0,0,1 ST SE,668.663096325999959,51.048189583999999,-114.060376282999997
26,0,0,1 ST SE,668.663096325999959,51.048146776800003,-114.060379339999997
27,0,0,1 ST SE,668.663096325999959,51.048103969600000,-114.060382398000002
28,0,0,1 ST SE,668.663096325999959,51.048061162400003,-114.060385456000006
29,0,0,1 ST SE,668.663096325999959,51.048018355200000,-114.060388513000007
30,0,0,1 ST SE,668.663096325999959,51.047975548099998,-114.060391570999997
31,0,0,1 ST SE,668.663096325999959,51.047932740900002,-114.060394629000001
