FID,Id,ORIG_FID,full_name,SUM_length,lat,lon
0,0,0,1 ST SE,668.663096325999959,51.049259790199997,-114.060300209999994
1,0,0,1 ST SE,668.663096325999959,51.049245520699998,-114.060301224000000
2,0,0,1 ST SE,668.663096325999959,51.049231251300000,-114.060302237000002
3,0,0,1 ST SE,668.663096325999959,51.049216981800001,-114.060303250999993
4,0,0,1 ST SE,668.663096325999959,51.049202712400003,-114.060304264999999
5,0,0,1 ST SE,668.663096325999959,51.049188442899997,-114.060305279000005
6,0,0,1 ST SE,668.663096325999959,51.049174173499999,-114.060306292000007
7,0,0,1 ST SE,668.663096325999959,51.049159904000000,-114.060307305999999
8,0,0,1 ST SE,668.663096325999959,51.049145634500000,-114.060308320000004
9,0,0,1 ST SE,668.663096325999959,51.049131365100003,-114.060309333000006
10,0,0,1 ST SE,668.663096325999959,51.049117095600003,-114.060310346999998
11,0,0,1 ST SE,668.663096325999959,51.049102826199999,-114.060311361000004
12,0,0,1 ST SE,668.663096325999959,51.049088556699999,-114.060312374000006
13,0,0,1 ST SE,668.663096325999959,51.049074287200000,-114.060313387999997
14,0,0,1 ST SE,668.663096325999959,51.049060017800002,-114.060314400999999
15,0,0,1 ST SE,668.663096325999959,51.049045748300003,-114.060315415000005
16,0,0,1 ST SE,668.663096325999959,51.049031478800003,-114.060316428999997
17,0,0,1 ST SE,668.663096325999959,51.049017209399999,-114.060317441999999
18,0,0,1 ST SE,668.663096325999959,51.049002939899999,-114.060318456000005
19,0,0,1 ST SE,668.663096325999959,51.048988670400000,-114.060319469000007
20,0,0,1 ST SE,668.663096325999959,51.048974401000002,-114.060320482999998
21,0,0,1 ST SE,668.663096325999959,51.048960131500003,-114.060321497000004
22,0,0,1 ST SE,668.663096325999959,51.048945861999997,-114.060322510000006
23,0,0,1 ST SE,668.663096325999959,51.048931592599999,-114.060323523999998
24,0,0,1 ST SE,668.663096325999959,51.048917323100000,-114.060324538000003
25,0,0,1 ST SE,668.663096325999959,51.048903053700002,-114.060325551000005
26,0,0,1 ST SE,668.663096325999959,51.048888784200003,-114.060326564999997
27,0,0,1 ST SE,668.663096325999959,51.048874514700003,-114.060327579000003
28,0,0,1 ST SE,668.663096325999959,51.048860245299998,-114.060328592000005
29,0,0,1 ST SE,668.663096325999959,51.048845975799999,-114.060329605999996
30,0,0,1 ST SE,668.663096325999959,51.048831706400001,-114.060330620000002
31,0,0,1 ST SE,668.663096325999959,51.048817436900002,-114.060331633999994
32,0,0,1 ST SE,668.663096325999959,51.048803167400003,-114.060332646999996
33,0,0,1 ST SE,668.663096325999959,51.048788897999998,-114.060333661000001
34,0,0,1 ST SE,668.663096325999959,51.048774628499999,-114.060334674000003
35,0,0,1 ST SE,668.663096325999959,51.048760358999999,-114.060335687999995
36,0,0,1 ST SE,668.663096325999959,51.048746089500000,-114.060336700999997
37,0,0,1 ST SE,668.663096325999959,51.048731820100002,-114.060337715000003
38,0,0,1 ST SE,668.663096325999959,51.048717550600003,-114.060338728000005
39,0,0,1 ST SE,668.663096325999959,51.048703281100003,-114.060339741999996
40,0,0,1 ST SE,668.663096325999959,51.048689011699999,-114.060340754999999
41,0,0,1 ST SE,668.663096325999959,51.048674742199999,-114.060341769000004
42,0,0,1 ST SE,668.663096325999959,51.048660472700000,-114.060342782000006
43,0,0,1 ST SE,668.663096325999959,51.048646203300002,-114.060343795999998
44,0,0,1 ST SE,668.663096325999959,51.048631933800003,-114.060344810000004
45,0,0,1 ST SE,668.663096325999959,51.048617664299996,-114.060345823000006
46,0,0,1 ST SE,668.663096325999959,51.048603394899999,-114.060346836999997
47,0,0,1 ST SE,668.663096325999959,51.048589125399999,-114.060347849999999
48,0,0,1 ST SE,668.663096325999959,51.048574855900000,-114.060348864000005
49,0,0,1 ST SE,668.663096325999959,51.048560586500003,-114.060349877999997
50,0,0,1 ST SE,668.663096325999959,51.048546317000003,-114.060350890999999
51,0,0,1 ST SE,668.663096325999959,51.048532047499997,-114.060351905000005
52,0,0,1 ST SE,668.663096325999959,51.048517778099999,-114.060352918999996
53,0,0,1 ST SE,668.663096325999959,51.048503508600000,-114.060353931999998
54,0,0,1 ST SE,668.663096325999959,51.048489239200002,-114.060354946000004
55,0,0,1 ST SE,668.663096325999959,51.048474969700003,-114.060355959000006
56,0,0,1 ST SE,668.663096325999959,51.048460700200003,-114.060356972999998
57,0,0,1 ST SE,668.663096325999959,51.048446430799999,-114.060357987000003
58,0,0,1 ST SE,668.663096325999959,51.048432161299999,-114.060359000000005
59,0,0,1 ST SE,668.663096325999959,51.048417891800000,-114.060360013999997
60,0,0,1 ST SE,668.663096325999959,51.048403622400002,-114.060361028000003
61,0,0,1 ST SE,668.663096325999959,51.048389352900003,-114.060362041000005
62,0,0,1 ST SE,668.663096325999959,51.048375083499998,-114.060363054999996
63,0,0,1 ST SE,668.663096325999959,51.048360813999999,-114.060364069000002
64,0,0,1 ST SE,668.663096325999959,51.048346544499999,-114.060365082000004
65,0,0,1 ST SE,668.663096325999959,51.048332275100002,-114.060366095999996
66,0,0,1 ST SE,668.663096325999959,51.048318005600002,-114.060367110000001
67,0,0,1 ST SE,668.663096325999959,51.048303736599998,-114.060368128999997
68,0,0,1 ST SE,668.663096325999959,51.048289467499998,-114.060369148000007
69,0,0,1 ST SE,668.663096325999959,51.048275198399999,-114.060370168000006
70,0,0,1 ST SE,668.663096325999959,51.048260929400001,-114.060371187000001
71,0,0,1 ST SE,668.663096325999959,51.048246660300002,-114.060372205999997
72,0,0,1 ST SE,668.663096325999959,51.048232391200003,-114.060373225000006
73,0,0,1 ST SE,668.663096325999959,51.048218122199998,-114.060374244000002
74,0,0,1 ST SE,668.663096325999959,51.048203853099999,-114.060375264000001
75,0,0,1 ST SE,668.663096325999959,51.048189583999999,-114.060376282999997
76,0,0,1 ST SE,668.663096325999959,51.048175315000002,-114.060377302000006
77,0,0,1 ST SE,668.663096325999959,51.048161045900002,-114.060378321000002
78,0,0,1 ST SE,668.663096325999959,51.048146776800003,-114.060379339999997
79,0,0,1 ST SE,668.663096325999959,51.048132507799998,-114.060380359999996
80,0,0,1 ST SE,668.663096325999959,51.048118238699999,-114.060381379000006
81,0,0,1 ST SE,668.663096325999959,51.048103969600000,-114.060382398000002
82,0,0,1 ST SE,668.663096325999959,51.048089700600002,-114.060383416999997
83,0,0,1 ST SE,668.663096325999959,51.048075431500003,-114.060384436000007
84,0,0,1 ST SE,668.663096325999959,51.048061162400003,-114.060385456000006
85,0,0,1 ST SE,668.663096325999959,51.048046893399999,-114.060386475000001
86,0,0,1 ST SE,668.663096325999959,51.048032624299999,-114.060387493999997
87,0,0,1 ST SE,668.663096325999959,51.048018355200000,-114.060388513000007
88,0,0,1 ST SE,668.663096325999959,51.048004086200002,-114.060389533000006
89,0,0,1 ST SE,668.663096325999959,51.047989817100003,-114.060390552000001
90,0,0,1 ST SE,668.663096325999959,51.047975548099998,-114.060391570999997
91,0,0,1 ST SE,668.663096325999959,51.047961278999999,-114.060392590000006
92,0,0,1 ST SE,668.663096325999959,51.047947009900000,-114.060393610000006
93,0,0,1 ST SE,668.663096325999959,51.047932740900002,-114.060394629000001
94,0,0,1 ST SE,668.663096325999959,51.047918471800003,-114.060395647999997
95,0,0,1 ST SE,668.663096325999959,51.047904202700003,-114.060396667000006
96,0,0,1 ST SE,668.663096325999959,51.047889933699999,-114.060397687000005
97,0,0,1 ST SE,668.663096325999959,51.047875664599999,-114.060398706000001
98,0,0,1 ST SE,668.663096325999959,51.047861395600002,-114.060399724999996
99,0,0,1 ST SE,668.663096325999959,51.047847126500002,-114.060400744000006
100,0,0,1 ST SE,668.663096325999959,51.047832857400003,-114.060401764000005
101,0,0,1 ST SE,668.663096325999959,51.047818588299997,-114.060402783000001
102,0,0,1 ST SE,668.663096325999959,51.047804319299999,-114.060403801999996
103,0,0,1 ST SE,668.663096325999959,51.047790050200000,-114.060404821000006
104,0,0,1 ST SE,668.663096325999959,51.047775781100000,-114.060405840000001
105,0,0,1 ST SE,668.663096325999959,51.047761512100003,-114.060406858999997
106,0,0,1 ST SE,668.663096325999959,51.047747243000003,-114.060407878000007
107,0,0,1 ST SE,668.663096325999959,51.047732973899997,-114.060408897000002
108,0,0,1 ST SE,668.663096325999959,51.047718704799998,-114.060409917000001
109,0,0,1 ST SE,668.663096325999959,51.047704435800000,-114.060410935999997
110,0,0,1 ST SE,668.663096325999959,51.047690166700001,-114.060411955000006
111,0,0,1 ST SE,668.663096325999959,51.047675897600001,-114.060412974000002
112,0,0,1 ST SE,668.663096325999959,51.047661628599997,-114.060413992999997
113,0,0,1 ST SE,668.663096325999959,51.047647359499997,-114.060415012000007
114,0,0,1 ST SE,668.663096325999959,51.047633090399998,-114.060416031000003
115,0,0,1 ST SE,668.663096325999959,51.047618821299999,-114.060417051000002
116,0,0,1 ST SE,668.663096325999959,51.047604552300001,-114.060418069999997
117,0,0,1 ST SE,668.663096325999959,51.047590283200002,-114.060419089000007
118,0,0,1 ST SE,668.663096325999959,51.047576014100002,-114.060420108000002
119,0,0,1 ST SE,668.663096325999959,51.047561745099998,-114.060421126999998
120,0,0,1 ST SE,668.663096325999959,51.047547475999998,-114.060422146999997
121,0,0,1 ST SE,668.663096325999959,51.047533206899999,-114.060423166000007
122,0,0,1 ST SE,668.663096325999959,51.047518937900001,-114.060424185000002
123,0,0,1 ST SE,668.663096325999959,51.047504668800002,-114.060425203999998
124,0,0,1 ST SE,668.663096325999959,51.047490399700003,-114.060426222999993
125,0,0,1 ST SE,668.663096325999959,51.047476130699998,-114.060427242000003
126,0,0,1 ST SE,668.663096325999959,51.047461861599999,-114.060428262000002
127,0,0,1 ST SE,668.663096325999959,51.047447592499999,-114.060429280999998
128,0,0,1 ST SE,668.663096325999959,51.047433323500002,-114.060430299999993
129,0,0,1 ST SE,668.663096325999959,51.047419054400002,-114.060431319000003
130,0,0,1 ST SE,668.663096325999959,51.047404785300003,-114.060432337999998
131,0,0,1 ST SE,668.663096325999959,51.047390516299998,-114.060433357999997
132,0,0,1 ST SE,668.663096325999959,51.047376247199999,-114.060434377000007
133,0,0,1 ST SE,668.663096325999959,51.047361978100000,-114.060435396000003
134,0,0,1 ST SE,668.663096325999959,51.047347709000000,-114.060436414999998
135,0,0,1 ST SE,668.663096325999959,51.047333440000003,-114.060437433999994
136,0,0,1 ST SE,668.663096325999959,51.047319170900003,-114.060438453000003
137,0,0,1 ST SE,668.663096325999959,51.047304901799997,-114.060439471999999
138,0,0,1 ST SE,668.663096325999959,51.047290632699998,-114.060440490999994
139,0,0,1 ST SE,668.663096325999959,51.047276363700000,-114.060441510000004
140,0,0,1 ST SE,668.663096325999959,51.047262094600001,-114.060442528999999
141,0,0,1 ST SE,668.663096325999959,51.047247825500001,-114.060443548999999
142,0,0,1 ST SE,668.663096325999959,51.047233556499997,-114.060444567999994
143,0,0,1 ST SE,668.663096325999959,51.047219287399997,-114.060445587000004
144,0,0,1 ST SE,668.663096325999959,51.047205018299998,-114.060446605999999
145,0,0,1 ST SE,668.663096325999959,51.047190749199999,-114.060447624999995
146,0,0,1 ST SE,668.663096325999959,51.047176480200001,-114.060448644000004
147,0,0,1 ST SE,668.663096325999959,51.047162211100002,-114.060449664000004
148,0,0,1 ST SE,668.663096325999959,51.047147942000002,-114.060450682999999
149,0,0,1 ST SE,668.663096325999959,51.047133672999998,-114.060451701999995
150,0,0,1 ST SE,668.663096325999959,51.047119403899998,-114.060452721000004
151,0,0,1 ST SE,668.663096325999959,51.047105134799999,-114.060453740000000
152,0,0,1 ST SE,668.663096325999959,51.047090865800001,-114.060454758999995
153,0,0,1 ST SE,668.663096325999959,51.047076596700002,-114.060455778999994
154,0,0,1 ST SE,668.663096325999959,51.047062327600003,-114.060456798000004
155,0,0,1 ST SE,668.663096325999959,51.047048058599998,-114.060457817000000
156,0,0,1 ST SE,668.663096325999959,51.047033789499999,-114.060458835999995
157,0,0,1 ST SE,668.663096325999959,51.047019520399999,-114.060459855000005
158,0,0,1 ST SE,668.663096325999959,51.047005251400002,-114.060460874000000
159,0,0,1 ST SE,668.663096325999959,51.046990982300002,-114.060461893999999
160,0,0,1 ST SE,668.663096325999959,51.046976713200003,-114.060462912999995
161,0,0,1 ST SE,668.663096325999959,51.046962444099997,-114.060463932000005
162,0,0,1 ST SE,668.663096325999959,51.046948175099999,-114.060464951000000
163,0,0,1 ST SE,668.663096325999959,51.046933906000000,-114.060465969999996
164,0,0,1 ST SE,668.663096325999959,51.046919636900000,-114.060466989000005
165,0,0,1 ST SE,668.663096325999959,51.046905367800001,-114.060468008000001
166,0,0,1 ST SE,668.663096325999959,51.046891098600000,-114.060469026000007
167,0,0,1 ST SE,668.663096325999959,51.046876828999999,-114.060470037000002
168,0,0,1 ST SE,668.663096325999959,51.046862559300003,-114.060471047999997
169,0,0,1 ST SE,668.663096325999959,51.046848289700002,-114.060472058000002
170,0,0,1 ST SE,668.663096325999959,51.046834019999999,-114.060473068999997
171,0,0,1 ST SE,668.663096325999959,51.046819750399997,-114.060474080000006
172,0,0,1 ST SE,668.663096325999959,51.046805480700002,-114.060475091000001
173,0,0,1 ST SE,668.663096325999959,51.046791211100000,-114.060476101999996
174,0,0,1 ST SE,668.663096325999959,51.046776941399997,-114.060477113000005
175,0,0,1 ST SE,668.663096325999959,51.046762671800003,-114.060478123999999
176,0,0,1 ST SE,668.663096325999959,51.046748402100000,-114.060479134999994
177,0,0,1 ST SE,668.663096325999959,51.046734132499999,-114.060480146000003
178,0,0,1 ST SE,668.663096325999959,51.046719862800003,-114.060481156999998
179,0,0,1 ST SE,668.663096325999959,51.046705593100000,-114.060482167999993
180,0,0,1 ST SE,668.663096325999959,51.046691323499999,-114.060483179000002
181,0,0,1 ST SE,668.663096325999959,51.046677053800003,-114.060484189999997
182,0,0,1 ST SE,668.663096325999959,51.046662784200002,-114.060485201000006
183,0,0,1 ST SE,668.663096325999959,51.046648514499999,-114.060486212000001
184,0,0,1 ST SE,668.663096325999959,51.046634244899998,-114.060487222999996
185,0,0,1 ST SE,668.663096325999959,51.046619975200002,-114.060488234000005
186,0,0,1 ST SE,668.663096325999959,51.046605705600001,-114.060489244999999
187,0,0,1 ST SE,668.663096325999959,51.046591435899998,-114.060490255999994
188,0,0,1 ST SE,668.663096325999959,51.046577166299997,-114.060491266000000
189,0,0,1 ST SE,668.663096325999959,51.046562896600001,-114.060492276999994
190,0,0,1 ST SE,668.663096325999959,51.046548627000000,-114.060493288000004
191,0,0,1 ST SE,668.663096325999959,51.046534357299997,-114.060494298999998
192,0,0,1 ST SE,668.663096325999959,51.046520087600001,-114.060495309999993
193,0,0,1 ST SE,668.663096325999959,51.046505818000000,-114.060496321000002
194,0,0,1 ST SE,668.663096325999959,51.046491548299997,-114.060497331999997
195,0,0,1 ST SE,668.663096325999959,51.046477278700003,-114.060498343000006
196,0,0,1 ST SE,668.663096325999959,51.046463009000000,-114.060499354000001
197,0,0,1 ST SE,668.663096325999959,51.046448739399999,-114.060500364999996
198,0,0,1 ST SE,668.663096325999959,51.046434469700003,-114.060501376000005
199,0,0,1 ST SE,668.663096325999959,51.046420200100002,-114.060502387000000
200,0,0,1 ST SE,668.663096325999959,51.046405931000002,-114.060503405999995
201,0,0,1 ST SE,668.663096325999959,51.046391664600002,-114.060504460999994
202,0,0,1 ST SE,668.663096325999959,51.046377398099999,-114.060505516999996
