FID,JOIN_FID,FREQUENCY,SUM_resist,FIRST_shape_area
-1,0,6,279.354471711799988,190.508718238999990
-1,1,4,186.236245013299992,183.566894133999995
-1,2,48,2234.833986570600700,2112.167036389999794
-1,3,9,419.031387156999983,411.399840706000020
-1,4,9,419.031399073100033,346.678246523999974
-1,5,2,93.118130339299995,67.906734722300001
-1,6,10,465.590447218100053,399.196090672000025
-1,7,47,2188.275151092300348,2164.417408620000060
-1,9,72,3352.251384939700074,3284.466606030000094
-1,10,1,46.559036686299997,94.335313048000003
-1,11,529,24629.728465016796690,22113.037554999998974
-1,12,398,18530.494453320006869,16626.646095500000229
-1,13,138,6425.146931738599960,6413.921721800000341
-1,14,519,24164.140347148706496,23584.502278399999341
-1,15,109,5074.935295500799839,4998.376326599999629
-1,16,131,6099.234061045999624,5951.469953200000418
-1,17,2,93.118084019299999,87.853508771500003
-1,18,259,12058.795040516099107,11959.970137599999362
-1,19,394,18344.267101096804254,17662.717666900000040
-1,20,115,5354.289914199001942,5388.438274670000283
-1,21,241,11220.728868270301973,11090.921014999999898
-1,22,131,6099.234725861500920,6026.203449839999848
-1,23,11,512.149487860699992,535.054651913000043
-1,24,113,5261.171995711899399,5152.929833719999806
-1,25,265,12338.146200127093834,12314.101559299999280
-1,26,70,3259.133144876501319,3230.792373899999802
-1,27,240,11174.170391826604828,11156.227306700000554
-1,28,1,46.559065050599997,65.352888929200006
-1,29,36,1676.125680052499774,1753.517066370000066
-1,30,279,12989.973365101295713,13174.264426300000196
-1,31,3,139.677185177700011,134.221817006000009
-1,32,152,7076.975024423402829,7161.947065999999722
-1,33,1,46.559049271799999,85.952525150400007
-1,34,4,186.236236341200026,154.261726822000014
-1,35,120,5587.085805137597163,5627.274644109999826
-1,36,96,4469.668714172998989,4466.302933799999664
-1,37,7,325.913433452999982,307.549394622000023
-1,38,130,6052.676418345202364,6054.631661919999715
-1,39,298,13874.597205191201283,13923.268038700000034
-1,40,130,6052.677000155403221,6036.888442229999782
-1,41,271,12617.503186650905263,12885.953149000000849
-1,42,11,512.149606244499978,425.723515093999993
-1,43,85,3957.519668318298955,3873.115976579999824
-1,45,9,419.031529082099951,388.624281811000003
-1,46,22,1024.299320822800155,945.857910081999989
-1,47,100,4655.905913846900148,4588.174207080000087
-1,48,148,6890.740484759099672,7204.132052390000354
-1,49,554,25793.716620346072887,25678.735439200001565
-1,50,4,186.236244427200006,182.384825140999993
-1,51,4,186.236246867899979,220.731005578999998
-1,52,11,512.149699726899939,578.790188996999973
-1,53,32,1489.890021632000071,1585.744777679999970
-1,54,264,12291.592092560795209,12551.755525500000658
-1,55,1,46.559064979200002,63.793470151100003
-1,56,1,46.559065279999999,65.897267010999997
-1,57,1,46.559065214900002,63.179824094899999
-1,58,213,9917.079902047695214,10054.142978100000619
-1,59,42,1955.480670605300020,2008.415523639999947
-1,60,141,6564.827926241298883,6300.718036850000317
-1,61,52,2421.071335076800551,2305.032525529999930
-1,62,282,13129.655609589992309,13075.791009299999132
-1,63,5,232.795330388999986,194.346361868999992
-1,64,95,4423.111184768099520,4356.376980320000257
-1,65,234,10894.820738312591857,10757.032646199999363
-1,66,113,5261.174205517299924,5125.463401150000209
-1,67,3,139.677200464599991,214.564847770000000
-1,68,4,186.236269213599996,171.559595174999998
-1,69,2,93.118134912499997,138.375868606000012
-1,70,6,279.354402415600021,329.419262789000015
-1,71,10,465.590669786400042,354.312012657000025
-1,72,13,605.267866948699975,590.969832308000036
-1,74,109,5074.938087784597883,4943.817666979999558
-1,75,45,2095.158029970400094,2110.607132099999944
-1,76,17,791.504165184300064,757.087964396999951
-1,77,90,4190.316116193200287,4259.657405629999630
