FID,JOIN_FID,FREQUENCY,SUM_resist,FIRST_shape_area
-1,528,304,881.4137696,887.8633985
-1,529,153,443.6062722,440.4628811
-1,530,4,11.5975496,40.27160494
-1,531,27,78.2834598,79.08487339
-1,532,16,46.3901984,37.06286801
-1,533,12,34.7926488,31.1325971
-1,534,38,110.1767212,110.1832116
-1,535,308,893.0113192,897.3643069
-1,536,36,104.3779464,109.0570064
-1,537,136,394.3166864,388.6566632
-1,538,18,52.1889732,50.77147448
-1,539,142,411.7130108,422.2350176
-1,540,84,243.5485416,240.6681419
-1,541,20,57.987748,60.13735706
-1,542,74,214.5546676,217.1116792
-1,543,281,814.7278594,821.8448855
-1,544,45,130.472433,130.4442512
-1,545,174,504.4934076,522.178609
-1,546,23,66.6859102,62.10105344
-1,548,116,336.3289384,301.14447
-1,549,49,142.0699826,147.4968023
-1,550,26,75.3840724,76.41633186
-1,551,51,147.8687574,150.7927533
-1,552,233,675.5572642,684.5405256
-1,553,43,124.6736582,123.1336503
-1,554,38,110.1767212,92.18371801
-1,555,162,469.7007588,483.2901868
-1,556,37,107.2773338,107.6882059
-1,557,15,43.490811,40.29650975
-1,558,23,66.6859102,65.58943313
-1,559,147,426.2099478,421.6259654
-1,560,63,182.6614062,191.0962689
-1,561,201,582.7768674,582.0024775
-1,562,73,211.6552802,213.6959198
-1,563,72,208.7558928,211.249956
-1,564,21,60.8871354,66.5766275
-1,565,609,1765.726927,1778.265422
-1,566,43,124.6736582,126.7047016
-1,567,259,750.9413366,756.0461499
-1,568,1271,3685.121385,3709.376422
-1,569,40,115.975496,121.9940388
-1,570,52,150.7681448,165.6920603
-1,571,310,898.810094,857.8196364
-1,572,470,1362.712078,1390.292157
-1,573,53,153.6675322,156.7773861
-1,574,186,539.2860564,529.6365269
-1,575,49,142.0699826,144.6720063
-1,576,18,52.1889732,49.95930766
-1,577,21,60.8871354,68.57519952
-1,578,38,110.1767212,107.3389063
-1,579,893,2589.152948,2590.979395
-1,580,18,52.1889732,53.3628919
-1,581,19,55.0883606,52.77619752
-1,582,16,46.3901984,48.33153594
-1,583,58,168.1644692,162.6149587
-1,584,37,107.2773338,121.1910503
-1,585,135,391.417299,390.9676302
-1,586,39,113.0761086,93.99223983
-1,587,90,260.944866,275.2187858
-1,588,17,49.2895858,50.93276595
-1,589,65,188.460181,191.5442599
-1,590,162,469.7007588,470.8962522
-1,591,16,46.3901984,47.83652025
-1,592,40,115.975496,119.5258315
-1,593,36,104.3779464,110.4912093
-1,594,15,43.490811,41.34091464
-1,595,872,2528.265813,2546.249821
-1,596,43,124.6736582,122.0465346
-1,597,756,2191.936874,2197.436065
-1,598,458,1327.919429,1350.56362
-1,599,60,173.963244,163.5685265
-1,600,40,115.975496,113.0242325
-1,601,28,81.1828472,90.60328379
-1,602,19,55.0883606,60.77105351
-1,603,129,374.0209746,354.6094726
-1,604,38,110.1767212,123.9202019
