FID,Id,ORIG_FID,full_name,SUM_length,lat,lon
0,0,0,1 ST SE,668.663096325999959,51.049259790199997,-114.060300209999994
1,0,0,1 ST SE,668.663096325999959,51.049045748300003,-114.060315415000005
2,0,0,1 ST SE,668.663096325999959,51.048831706400001,-114.060330620000002
3,0,0,1 ST SE,668.663096325999959,51.048617664299996,-114.060345823000006
4,0,0,1 ST SE,668.663096325999959,51.048403622400002,-114.060361028000003
5,0,0,1 ST SE,668.663096325999959,51.048189583999999,-114.060376282999997
6,0,0,1 ST SE,668.663096325999959,51.047975548099998,-114.060391570999997
7,0,0,1 ST SE,668.663096325999959,51.047761512100003,-114.060406858999997
8,0,0,1 ST SE,668.663096325999959,51.047547475999998,-114.060422146999997
9,0,0,1 ST SE,668.663096325999959,51.047333440000003,-114.060437433999994
10,0,0,1 ST SE,668.663096325999959,51.047119403899998,-114.060452721000004
11,0,0,1 ST SE,668.663096325999959,51.046905367800001,-114.060468008000001
12,0,0,1 ST SE,668.663096325999959,51.046691323499999,-114.060483179000002
13,0,0,1 ST SE,668.663096325999959,51.046477278700003,-114.060498343000006
14,0,0,1 ST SE,668.663096325999959,51.046263244800002,-114.060513657000001
15,0,0,1 ST SE,668.663096325999959,51.046049191100003,-114.060528695000002
16,0,0,1 ST SE,668.663096325999959,51.045835151299997,-114.060543928000001
17,0,0,1 ST SE,668.663096325999959,51.045621124299998,-114.060559342000005
18,0,0,1 ST SE,668.663096325999959,51.045407097199998,-114.060574755000005
19,0,0,1 ST SE,668.663096325999959,51.045193070300002,-114.060590169999998
20,0,0,1 ST SE,668.663096325999959,51.044979042500003,-114.060605572000000
21,0,0,1 ST SE,668.663096325999959,51.044765006799999,-114.060620864000001
22,0,0,1 ST SE,668.663096325999959,51.044550971200003,-114.060636157999994
23,0,0,1 ST SE,668.663096325999959,51.044336935099999,-114.060651444000001
24,0,0,1 ST SE,668.663096325999959,51.044122898900000,-114.060666729000005
25,0,0,1 ST SE,668.663096325999959,51.043908862700000,-114.060682014999998
26,0,0,1 ST SE,668.663096325999959,51.043694826500001,-114.060697300000001
27,0,0,1 ST SE,668.663096325999959,51.043480790300002,-114.060712585000005
28,0,0,1 ST SE,668.663096325999959,51.043266754100003,-114.060727869999994
29,0,0,1 ST SE,668.663096325999959,51.043255362200000,-114.060728683999997
30,0,1,10 ST SW,43.747278870400002,51.050222663699998,-114.083777689000001
31,0,1,10 ST SW,43.747278870400002,51.050021411800003,-114.083813070999994
32,0,1,10 ST SW,43.747278870400002,51.049942819800002,-114.084011536000006
33,0,1,10 ST SW,43.747278870400002,51.049925606899997,-114.084063967000006
34,0,2,10 ST SW,253.365735376999993,51.051721282300001,-114.085623544000001
35,0,2,10 ST SW,253.365735376999993,51.051587224099997,-114.085455992999997
36,0,2,10 ST SW,253.365735376999993,51.051453165200002,-114.085288442000007
37,0,2,10 ST SW,253.365735376999993,51.051318523299997,-114.085121361999995
38,0,2,10 ST SW,253.365735376999993,51.051182785999998,-114.084955167999993
39,0,2,10 ST SW,253.365735376999993,51.051047048599997,-114.084788973000002
40,0,2,10 ST SW,253.365735376999993,51.050911310300002,-114.084622780000004
41,0,2,10 ST SW,253.365735376999993,51.050775571199999,-114.084456587000005
42,0,2,10 ST SW,253.365735376999993,51.050639832100003,-114.084290394999996
43,0,2,10 ST SW,253.365735376999993,51.050504369499997,-114.084123976000001
44,0,2,10 ST SW,253.365735376999993,51.050368955800003,-114.083957518999995
45,0,2,10 ST SW,253.365735376999993,51.050233541600001,-114.083791060999999
46,0,2,10 ST SW,253.365735376999993,51.050097196599999,-114.083625385000005
47,0,2,10 ST SW,253.365735376999993,51.049933898399999,-114.083488504000002
48,0,2,10 ST SW,253.365735376999993,51.049898638000002,-114.083472860000001
49,0,3,11 ST SW,71.657577225500006,51.048172542200000,-114.088506738000007
50,0,3,11 ST SW,71.657577225500006,51.048357812799999,-114.088412321000007
51,0,3,11 ST SW,71.657577225500006,51.048571684199999,-114.088395477000006
52,0,3,11 ST SW,71.657577225500006,51.048753485399999,-114.088290123999997
53,0,3,11 ST SW,71.657577225500006,51.048781744800003,-114.088253964000003
54,0,4,14 ST SW,518.955789063999987,51.044207079700001,-114.094636268000002
55,0,4,14 ST SW,518.955789063999987,51.044421657500003,-114.094637496999994
56,0,4,14 ST SW,518.955789063999987,51.044636235200002,-114.094638725999999
57,0,4,14 ST SW,518.955789063999987,51.044850812999996,-114.094639955000005
58,0,4,14 ST SW,518.955789063999987,51.045065390799998,-114.094641186000004
59,0,4,14 ST SW,518.955789063999987,51.045279968499997,-114.094642422999996
60,0,4,14 ST SW,518.955789063999987,51.045494546299999,-114.094643660000003
61,0,4,14 ST SW,518.955789063999987,51.045709123999998,-114.094644896999995
62,0,4,14 ST SW,518.955789063999987,51.045923574600003,-114.094651295000006
63,0,4,14 ST SW,518.955789063999987,51.046138033900000,-114.094658390000006
64,0,4,14 ST SW,518.955789063999987,51.046352411900003,-114.094667540000003
65,0,4,14 ST SW,518.955789063999987,51.046566887799997,-114.094674261999998
66,0,4,14 ST SW,518.955789063999987,51.046781450899999,-114.094676368999998
67,0,4,14 ST SW,518.955789063999987,51.046995972799998,-114.094671488000003
68,0,4,14 ST SW,518.955789063999987,51.047210489800001,-114.094666234000002
69,0,4,14 ST SW,518.955789063999987,51.047414041000003,-114.094693886000002
