FID,JOIN_FID,FREQUENCY,SUM_resist,FIRST_shape_area
-1,0,36,209.515821294357323,190.508718238999990
-1,1,31,180.416363195524724,183.566894133999995
-1,2,361,2100.976740711564617,2112.167036389999794
-1,3,71,413.211506366891740,411.399840706000020
-1,4,60,349.192832630591624,346.678246523999974
-1,5,12,69.838597775757648,67.906734722300001
-1,6,71,413.211521916904644,399.196090672000025
-1,7,370,2153.355865430637550,2164.417408620000060
-1,8,10,58.198831562833391,62.520381194099997
-1,9,565,3288.232695520884135,3284.466606030000094
-1,10,16,93.118073127791945,94.335313048000003
-1,11,3876,22557.851600591340684,22113.037554999998974
-1,12,2929,17046.425410727530107,16626.646095500000229
-1,13,1108,6448.426445177099595,6413.921721800000341
-1,14,4054,23593.792120187914406,23584.502278399999341
-1,15,859,4999.276856090302317,4998.376326599999629
-1,16,1023,5953.737064527309485,5951.469953200000418
-1,17,15,87.298203773388593,87.853508771500003
-1,18,2054,11954.037165307719988,11959.970137599999362
-1,19,3045,17721.539715934472042,17662.717666900000040
-1,20,923,5371.749556056999609,5388.438274670000283
-1,21,1908,11104.331277305824187,11090.921014999999898
-1,22,1035,6023.576278301594357,6026.203449839999848
-1,23,93,541.248892199586066,535.054651913000043
-1,24,892,5191.333428118711709,5152.929833719999806
-1,25,2112,12291.587159977281772,12314.101559299999280
-1,26,557,3241.673503137779790,3230.792373899999802
-1,27,1913,11133.431229370640722,11156.227306700000554
-1,28,12,69.838597818470078,65.352888929200006
-1,29,302,1757.604011514282547,1753.517066370000066
-1,30,2262,13164.569785957388376,13174.264426300000196
-1,31,22,128.037419753234474,134.221817006000009
-1,32,1233,7175.912997532270310,7161.947065999999722
-1,33,15,87.298217356688440,85.952525150400007
-1,34,26,151.316942146888721,154.261726822000014
-1,35,971,5651.104496293150078,5627.274644109999826
-1,36,775,4510.407881044713577,4466.302933799999664
-1,37,54,314.273667648126320,307.549394622000023
-1,38,1034,6017.757136056157833,6054.631661919999715
-1,39,2389,13903.696627183453529,13923.268038700000034
-1,40,1037,6035.217352891285373,6036.888442229999782
-1,41,2218,12908.497266790747744,12885.953149000000849
-1,42,72,419.031494569531219,425.723515093999993
-1,43,669,3893.500968112583450,3873.115976579999824
-1,44,5,29.099410753148000,29.956471529300000
-1,45,68,395.752001133859778,388.624281811000003
-1,46,163,948.640847342028110,945.857910081999989
-1,47,791,4603.526976115061188,4588.174207080000087
-1,48,1220,7100.256229878237718,7204.132052390000354
-1,49,4408,25654.039457358481741,25678.735439200001565
-1,50,33,192.056127743410883,182.384825140999993
-1,51,40,232.795308908891684,220.731005578999998
-1,52,100,581.988295103666474,578.790188996999973
-1,53,270,1571.368382131835233,1585.744777679999970
-1,54,2157,12553.486805205968267,12551.755525500000658
-1,55,9,52.378948265957455,63.793470151100003
-1,56,11,64.018714538021996,65.897267010999997
-1,57,11,64.018714599701127,63.179824094899999
-1,58,1730,10068.396852802574358,10054.142978100000619
-1,59,346,2013.679503753766312,2008.415523639999947
-1,60,1085,6314.572970772544977,6300.718036850000317
-1,61,398,2316.313439963164456,2305.032525529999930
-1,62,2237,13019.077834014540713,13075.791009299999132
-1,63,31,180.416381323666201,194.346361868999992
-1,64,748,4353.272587579062929,4356.376980320000257
-1,65,1852,10778.423079484649861,10757.032646199999363
-1,66,877,5104.037358857103754,5125.463401150000209
-1,67,34,197.876033279425172,214.564847770000000
-1,68,26,151.316969097088702,171.559595174999998
-1,69,24,139.677202172091427,138.375868606000012
-1,70,56,325.913469769660196,329.419262789000015
