FID,JOIN_FID,FREQUENCY,SUM_resist,FIRST_shape_area
-1,2,1,1489.889391720000049,2112.167036389999794
-1,7,2,2979.778883039999982,2164.417408620000060
-1,9,3,4469.668434270000034,3284.466606030000094
-1,11,24,35757.336520520002523,22113.037554999998974
-1,12,17,25328.112150700002530,16626.646095500000229
-1,13,4,5959.556634319999830,6413.921721800000341
-1,14,19,28307.894760999999562,23584.502278399999341
-1,15,3,4469.667738619999909,4998.376326599999629
-1,16,5,7449.446036990000721,5951.469953200000418
-1,18,8,11919.117917069999748,11959.970137599999362
-1,19,14,20858.455925639995257,17662.717666900000040
-1,20,2,2979.778758859999925,5388.438274670000283
-1,21,7,10429.225116659999912,11090.921014999999898
-1,22,5,7449.446994679999989,6026.203449839999848
-1,24,3,4469.668226660000073,5152.929833719999806
-1,25,8,11919.114752740000768,12314.101559299999280
-1,26,2,2979.778921959999934,3230.792373899999802
-1,27,8,11919.115080420000595,11156.227306700000554
-1,29,2,2979.778964699999960,1753.517066370000066
-1,30,9,13409.004692730000897,13174.264426300000196
-1,32,5,7449.447233169999890,7161.947065999999722
-1,35,5,7449.447709989999566,5627.274644109999826
-1,36,4,5959.558188199999677,4466.302933799999664
-1,38,5,7449.447920159999740,6054.631661919999715
-1,39,12,17878.675526319999335,13923.268038700000034
-1,40,3,4469.669221610000022,6036.888442229999782
-1,41,9,13409.007042000001093,12885.953149000000849
-1,42,1,1489.889673979999998,425.723515093999993
-1,43,2,2979.779477380000117,3873.115976579999824
-1,47,5,7449.449369500000103,4588.174207080000087
-1,48,4,5959.559367070000008,7204.132052390000354
-1,49,19,28307.905625049996161,25678.735439200001565
-1,53,1,1489.890070870000045,1585.744777679999970
-1,54,8,11919.119568079999226,12551.755525500000658
-1,58,8,11919.119464620001963,10054.142978100000619
-1,59,1,1489.890004860000090,2008.415523639999947
-1,60,6,8939.340224839999792,6300.718036850000317
-1,61,2,2979.780077010000241,2305.032525529999930
-1,62,8,11919.119730639999034,13075.791009299999132
-1,64,3,4469.670262130000083,4356.376980320000257
-1,65,8,11919.120370420001564,10757.032646199999363
-1,66,3,4469.670126179999897,5125.463401150000209
-1,74,3,4469.670249169999806,4943.817666979999558
-1,76,1,1489.890150669999912,757.087964396999951
-1,77,2,2979.780362999999852,4259.657405629999630
-1,78,1,1489.890214689999993,1057.127551829999902
-1,79,8,11919.120991540001341,10484.595251900000221
-1,80,4,5959.560970610000368,4708.886869879999722
-1,83,3,4469.672134120000010,4429.555162620000374
-1,84,2,2979.780634459999874,3853.716836070000227
-1,85,5,7449.451641640000162,6672.148435690000042
-1,87,1,1489.890089199999920,3297.829464209999969
-1,88,1,1489.890313970000079,2028.528614800000014
-1,89,1,1489.890482159999920,1387.110761019999927
-1,90,8,11919.122692959999767,11228.713425399999323
-1,91,4,5959.561711090000244,4832.535161900000276
-1,92,6,8939.342080660000647,11727.392282000000705
-1,93,1,1489.890420420000055,2110.500129540000216
-1,94,1,1489.890502740000102,625.371568120000006
-1,95,8,11919.122833589999573,11567.743165600000793
-1,97,8,11919.124626770000759,10380.619395199999417
-1,98,8,11919.123181169999953,12237.814975100000083
-1,103,8,11919.123529320000671,11090.433802800000194
-1,107,6,8939.342588769999566,8994.513371090000874
-1,108,2,2979.781061529999988,1840.239552589999903
-1,109,1,1489.890517340000088,780.168824595000046
-1,117,5,7449.453186589999859,5718.117890079999597
-1,118,5,7449.453412450000542,7717.047365929999614
-1,119,4,5959.562946299999567,5746.014824529999714
-1,120,9,13409.015988630000720,10982.568908799999917
-1,121,3,4469.672162689999823,5196.338354929999696
-1,122,7,10429.235008769999695,9963.319308849999288
-1,124,8,11919.126143469999079,12438.582432600000175
-1,125,1,1489.890805430000000,1404.184845920000043
-1,126,1,1489.890955300000087,1220.814678259999937
-1,128,1,1489.890911899999992,1607.748918120000098
-1,129,5,7449.455014619999929,6281.933114579999710
-1,131,3,4469.672979500000110,5600.004498160000367
-1,132,9,13409.016536650000489,13779.718193200000314
-1,133,3,4469.672531579999486,3338.313331960000141
-1,134,5,7449.454318260000036,5296.739693380000062
-1,135,1,1489.890826249999918,2313.715512700000090
-1,136,2,2979.781678259999808,1920.431385760000012
-1,138,8,11919.127528340000936,10737.194177699999273
-1,139,4,5959.564098310000190,3316.981271319999905
-1,141,8,11919.127876700000343,11953.804006300000765
-1,143,8,11919.127957549999337,12256.705883200000244
-1,144,2,2979.782112480000251,4150.774339169999621
-1,145,4,5959.564142420000280,6276.152081379999800
-1,146,1,1489.891119979999985,1174.311120229999915
-1,149,4,5959.564552660000118,6253.201938320000409
-1,150,5,7449.455748819999826,5905.131072999999560
-1,154,6,8939.347134879999430,5917.669300790000307
-1,156,8,11919.129017889998067,9462.895561769999404
-1,162,2,2979.782667919999767,2148.535579010000220
-1,164,1,1489.891467109999894,1775.087537319999910
-1,165,4,5959.564803300000676,6677.220666739999615
-1,166,1,1489.891282020000062,554.280960757999992
-1,167,1,1489.891179100000045,2602.791518269999870
-1,169,5,7449.456674699999894,5985.771325059999981
-1,170,8,11919.130284639999445,12482.821748500000467
-1,171,4,5959.565373569999792,6174.794320039999548
-1,173,9,13409.021916490000876,13418.278410000000804
-1,175,6,8939.348146919999635,8068.930294879999565
-1,176,12,17878.696430489999329,13727.457969999999477
-1,177,3,4469.674465779999991,6329.006982720000451
-1,178,6,8939.348924830001124,4702.916228330000195
-1,179,1,1489.891549330000089,1453.727364399999942
-1,180,12,17878.696217130000150,18454.914724499998556
-1,182,7,10429.240810700001020,8942.741109209999195
-1,183,1,1489.891901819999930,986.662802344000056
-1,186,7,10429.241748190001090,9063.632241089999297
-1,187,7,10429.241364230001636,10123.928928200000882
-1,188,3,4469.675035629999911,3791.477941489999921
-1,189,1,1489.891876709999906,1160.714713009999969
-1,190,7,10429.242044009999518,10710.518420099999275
-1,191,11,16388.808791800001927,14613.158595799999603
-1,195,8,11919.135589990000881,9415.168504999999641
-1,198,21,31287.727738010002213,26826.989069800001744
-1,201,19,28307.948842829999194,24677.158422399999836
-1,205,1,1489.892272029999958,1271.359210730000086
-1,208,11,16388.812499350002327,11299.572783600000548
-1,211,23,34267.516591640000115,24964.442310499998712
-1,222,1,1489.892086719999952,562.995167424999977
-1,229,1,1489.892333819999976,1475.821161650000022
-1,230,5,7449.461756430000605,2036.145176810000066
-1,231,9,13409.024636430000101,10528.220308600000862
-1,232,5,7449.460108200000832,3127.750549140000203
-1,234,7,10429.246955720000187,2373.688302179999937
-1,268,1,1489.889121140000043,639.226517194000053
-1,276,3,4469.668150149999747,2673.968116500000178
-1,293,1,1489.889715690000003,718.486056746000031
-1,300,1,1489.889906220000057,1452.043287109999937
-1,306,1,1489.890605770000093,1231.936743530000058
-1,307,1,1489.890708229999973,1417.545786180000050
-1,312,2,2979.782671209999990,5117.910880579999684
-1,317,3,4469.675125660000049,4054.940783420000116
-1,318,2,2979.783532819999891,929.591895267000041
-1,320,7,10429.243619819999367,7979.898118050000448
-1,325,9,13409.028477180001573,8817.180230149999261
-1,329,3,4469.676915080000072,3473.272613560000082
-1,330,1,1489.892309370000021,1692.625838919999978
-1,335,1,1489.892370770000070,617.971092873999964
-1,336,1,1489.891572219999944,2181.457802779999838
-1,345,4,5959.569170029999441,2128.298379070000010
-1,346,6,8939.351377080000020,4651.964327669999875
-1,347,2,2979.783612510000239,2254.408826070000032
-1,349,1,1489.891772599999967,726.323500724000041
-1,363,1,1489.891881349999949,410.820911669999987
-1,369,1,1489.891154709999910,1972.929324469999983
-1,374,2,2979.783406579999792,1470.045803129999967
-1,375,3,4469.674197530000129,2637.271340440000131
-1,379,2,2979.783242260000407,2154.707611050000196
-1,382,3,4469.674656350000078,4549.388112370000272
-1,387,1,1489.891999440000063,605.253876257999991
-1,388,4,5959.567924750000202,3748.160120099999858
-1,390,3,4469.676296480000019,2893.189711519999946
-1,391,1,1489.892518979999977,152.284332739000007
-1,393,1,1489.892081449999978,3783.962656180000067
-1,394,1,1489.892189870000038,672.296719220000000
-1,398,3,4469.676687340000171,1510.386691680000013
-1,399,1,1489.892292640000051,744.406004152000037
-1,401,3,4469.676641660000314,3205.815204959999846
-1,403,2,2979.784641629999896,221.517555151000010
-1,405,1,1489.892247060000045,754.502144713999996
-1,410,4,5959.567446080000082,13176.197937700000693
-1,412,1,1489.891652269999895,3357.363441479999892
