FID,JOIN_FID,FREQUENCY,SUM_resist,FIRST_shape_area
-1,2,3,2234.834018219999962,2112.167036389999794
-1,7,2,1489.889462058999925,2164.417408620000060
-1,9,5,3724.723751851000088,3284.466606030000094
-1,11,38,28307.891775286992925,22113.037554999998974
-1,12,32,23838.223794543002441,16626.646095500000229
-1,13,9,6704.501112944999477,6413.921721800000341
-1,14,34,25328.116268136996950,23584.502278399999341
-1,15,7,5214.612445130000197,4998.376326599999629
-1,16,9,6704.501504766999460,5951.469953200000418
-1,18,16,11919.117834709000817,11959.970137599999362
-1,19,24,17878.676549062998674,17662.717666900000040
-1,20,7,5214.612828052999248,5388.438274670000283
-1,21,17,12664.059146663999854,11090.921014999999898
-1,22,8,5959.557618528999228,6026.203449839999848
-1,23,1,744.944709988000000,535.054651913000043
-1,24,8,5959.557680311000695,5152.929833719999806
-1,25,17,12664.059442697998747,12314.101559299999280
-1,26,4,2979.778911644999880,3230.792373899999802
-1,27,14,10429.225654211999426,11156.227306700000554
-1,29,2,1489.889502901000014,1753.517066370000066
-1,30,16,11919.115355881998767,13174.264426300000196
-1,32,11,8194.392171901999973,7161.947065999999722
-1,35,9,6704.502951076000500,5627.274644109999826
-1,36,7,5214.613545476999207,4466.302933799999664
-1,38,9,6704.503110955000921,6054.631661919999715
-1,39,18,13409.006644804001553,13923.268038700000034
-1,40,8,5959.558863202999419,6036.888442229999782
-1,41,16,11919.117426839999098,12885.953149000000849
-1,43,7,5214.614152402000400,3873.115976579999824
-1,45,1,744.944926009000028,388.624281811000003
-1,47,5,3724.724711858000319,4588.174207080000087
-1,48,11,8194.394058093001149,7204.132052390000354
-1,49,37,27562.960722485993756,25678.735439200001565
-1,53,4,2979.780044481999994,1585.744777679999970
-1,54,17,12664.064654531997803,12551.755525500000658
-1,58,13,9684.284555907999675,10054.142978100000619
-1,59,4,2979.780106531999991,2008.415523639999947
-1,60,9,6704.505112062000080,6300.718036850000317
